session,group,name,orient,rot_k,orient_fallback,align,cc,A,B,C_raw,C_al,C_bug,dL,da,db,our_p05,cam_p05,our_p995,cam_p995,our_clip_lo,cam_clip_lo,our_clip_hi,cam_clip_hi,ar,dhash,err,path
0711,raw,DSC_5237.NEF,1,0,False,ok,0.9784,4.163,4.837,5.941,6.84,5.941,-1.451,1.523,3.592,18.0,18.0,245.0,205.0,0.018,0.015,0.58,0.059,1.5,d03838b466fbc9e0,,K:\data\photo\0711\raw\DSC_5237.NEF
0711,raw,DSC_5248.NEF,1,0,False,ok,0.9755,6.748,8.743,11.689,12.229,11.689,4.081,4.86,-2.293,14.0,4.0,174.0,187.0,0.284,9.95,0.0,0.106,1.5,f8f4f0f1c6e2e4d4,,K:\data\photo\0711\raw\DSC_5248.NEF
0711,raw,DSC_5250.NEF,1,0,False,ok,0.9784,6.748,8.837,11.434,11.889,11.434,4.086,4.744,-2.517,17.0,5.0,174.0,186.0,0.197,9.226,0.0,0.099,1.5,e8f0f4f0d4e2e1c4,,K:\data\photo\0711\raw\DSC_5250.NEF
0711,raw,DSC_5264.NEF,1,0,False,ok,0.98,2.349,3.97,6.244,7.062,6.244,-2.009,-0.878,0.842,3.0,3.0,250.0,226.0,4.125,4.018,0.647,0.135,1.5,c3c3a1a0e0e0e0c0,,K:\data\photo\0711\raw\DSC_5264.NEF
0711,raw,DSC_5271.NEF,1,0,False,ok,0.9903,2.041,3.793,5.272,5.469,5.272,-2.031,-0.069,0.184,5.0,7.0,159.0,139.0,5.384,15.677,0.059,0.282,1.5,e0e0b4cce4e8f0f0,,K:\data\photo\0711\raw\DSC_5271.NEF
0711,raw,DSC_5272.NEF,1,0,False,ok,0.9904,2.118,3.854,5.34,5.561,5.34,-2.105,-0.11,0.201,5.0,6.0,161.0,141.0,4.796,14.051,0.062,0.298,1.5,e0e0b4ece0e8f0f0,,K:\data\photo\0711\raw\DSC_5272.NEF
0711,raw,DSC_5274.NEF,1,0,False,ok,0.9928,2.571,4.176,5.584,5.747,5.584,-2.556,-0.187,0.198,7.0,7.0,158.0,150.0,2.112,13.303,0.013,0.348,1.5,e0c0506af0f0f0e8,,K:\data\photo\0711\raw\DSC_5274.NEF
0711,raw,DSC_5276.NEF,8,-1,False,ok,0.9849,1.216,5.497,7.365,7.722,46.464,-1.015,-0.393,0.544,4.0,6.0,253.0,230.0,4.83,11.404,3.745,1.321,1.5,795ff6eefafcf8f8,,K:\data\photo\0711\raw\DSC_5276.NEF
0711,raw,DSC_5300.NEF,1,0,False,ok,0.9941,3.114,4.656,5.403,5.747,5.403,-3.05,0.411,0.475,2.0,3.0,152.0,155.0,32.403,36.997,0.006,0.073,1.5,f0f0f0f0f0e4b0b0,,K:\data\photo\0711\raw\DSC_5300.NEF
0711,raw,DSC_5301.NEF,1,0,False,ok,0.994,3.108,4.648,5.402,5.752,5.402,-3.04,0.406,0.502,2.0,3.0,152.0,155.0,32.216,36.878,0.004,0.061,1.5,f0f0f0f0f0f5b0b0,,K:\data\photo\0711\raw\DSC_5301.NEF
0711,raw,DSC_5303.NEF,1,0,False,ok,0.9905,3.387,4.976,5.859,6.169,5.859,-2.786,0.723,1.786,3.0,4.0,190.0,178.0,19.487,31.838,0.023,0.105,1.5,f0f0f0f0e0e07070,,K:\data\photo\0711\raw\DSC_5303.NEF
0711,raw,DSC_5304.NEF,1,0,False,ok,0.9905,3.379,4.989,5.867,6.176,5.867,-2.787,0.746,1.759,3.0,4.0,190.0,178.0,19.577,32.247,0.023,0.104,1.5,f0f0f0f0e0e07070,,K:\data\photo\0711\raw\DSC_5304.NEF
0711,raw,DSC_5305.NEF,1,0,False,ok,0.988,3.304,5.125,6.074,6.395,6.074,-2.781,0.169,1.777,4.0,4.0,202.0,184.0,15.609,29.06,0.252,0.206,1.5,f0f0f0f0e0e0f050,,K:\data\photo\0711\raw\DSC_5305.NEF
0711,raw,DSC_5308.NEF,1,0,False,ok,0.9892,3.242,4.914,5.862,6.173,5.862,-2.693,0.099,1.803,4.0,4.0,197.0,182.0,18.083,31.208,0.158,0.17,1.5,f0f0f0f0e0f0f050,,K:\data\photo\0711\raw\DSC_5308.NEF
0711,raw,DSC_5312.NEF,8,-1,False,ok,0.9878,1.654,6.994,8.024,8.065,51.47,-1.356,0.929,0.18,19.0,20.0,253.0,255.0,0.0,0.074,15.375,8.541,1.5,fafcf6f3eebcdcfc,,K:\data\photo\0711\raw\DSC_5312.NEF
0711,raw,DSC_5315.NEF,1,0,False,ok,0.9869,1.164,6.716,8.16,8.595,8.16,-0.319,1.096,-0.228,11.0,6.0,253.0,239.0,0.041,4.741,9.476,1.207,1.5,bcb3b3bb3b38ecee,,K:\data\photo\0711\raw\DSC_5315.NEF
0711,raw,DSC_5322.NEF,6,1,False,ok,0.9564,6.502,9.66,12.731,13.799,40.018,-3.953,-4.736,2.055,8.0,11.0,253.0,223.0,0.942,0.016,3.844,1.209,1.5,106cecf058dc18c8,,K:\data\photo\0711\raw\DSC_5322.NEF
0711,raw,DSC_5331.NEF,1,0,False,ok,0.9649,3.733,8.931,12.522,13.494,12.522,-1.738,-3.291,-0.283,38.0,44.0,253.0,244.0,0.239,0.416,10.085,6.277,1.5,5848c8e2e8a8d0b0,,K:\data\photo\0711\raw\DSC_5331.NEF
0711,raw,DSC_5336.NEF,1,0,False,ok,0.971,5.763,8.227,11.227,11.968,11.227,-5.406,-1.308,-1.508,12.0,18.0,253.0,234.0,0.383,0.517,3.451,0.117,1.5,b8d879dd6cf90ce4,,K:\data\photo\0711\raw\DSC_5336.NEF
0711,raw,DSC_5339.NEF,1,0,False,ok,0.9688,6.909,9.359,12.977,13.541,12.977,-6.684,-0.078,-1.744,12.0,21.0,253.0,248.0,0.266,0.008,4.057,1.455,1.5,f878a8faf4f6e0ec,,K:\data\photo\0711\raw\DSC_5339.NEF
0711,raw,DSC_5342.NEF,8,-1,False,ok,0.9416,6.039,7.53,13.804,15.262,28.462,-5.471,-2.555,0.075,21.0,33.0,251.0,226.0,0.026,0.007,1.532,2.274,1.5,d7f2f7f7e4eef093,,K:\data\photo\0711\raw\DSC_5342.NEF
0711,raw,DSC_5345.NEF,8,-1,False,ok,0.9575,7.078,9.007,14.511,15.69,32.004,-6.329,-3.131,-0.485,14.0,19.0,249.0,219.0,0.163,0.051,2.108,1.167,1.5,ecedeffbcae8ecfc,,K:\data\photo\0711\raw\DSC_5345.NEF
0711,raw,DSC_5347.NEF,8,-1,False,ok,0.9544,8.6,9.675,13.695,14.767,29.449,-7.781,-3.491,-1.104,13.0,20.0,239.0,211.0,0.155,0.123,0.396,0.307,1.5,e6f7fbabf2caf6f6,,K:\data\photo\0711\raw\DSC_5347.NEF
0711,raw,DSC_5356.NEF,1,0,False,ok,0.9605,3.972,8.206,12.359,13.65,12.359,-2.571,-2.982,-0.522,31.0,44.0,253.0,247.0,0.001,0.0,13.243,4.352,1.5,a6a664e0e0e4f0e0,,K:\data\photo\0711\raw\DSC_5356.NEF
0711,raw,DSC_5361.NEF,1,0,False,ok,0.9615,5.204,9.122,12.672,13.405,12.672,-3.866,-1.611,-3.089,22.0,35.0,253.0,225.0,0.077,0.087,3.806,0.871,1.5,d8ba72d2e0c4e106,,K:\data\photo\0711\raw\DSC_5361.NEF
0711,raw,DSC_5366.NEF,8,-1,False,ok,0.9676,7.137,9.916,14.726,15.332,45.389,-2.014,2.347,-6.432,40.0,44.0,253.0,255.0,0.188,1.26,17.426,20.827,1.5,c888a82ccccc9ebe,,K:\data\photo\0711\raw\DSC_5366.NEF
0711,raw,DSC_5367.NEF,8,-1,False,ok,0.9661,6.856,9.72,14.477,15.112,45.885,-1.786,2.115,-6.272,41.0,45.0,253.0,255.0,0.155,1.26,18.673,21.579,1.5,8899a828cccc9ebe,,K:\data\photo\0711\raw\DSC_5367.NEF
0711,raw,DSC_5368.NEF,8,-1,False,ok,0.9698,6.878,9.838,14.406,15.032,46.292,-2.179,2.059,-6.19,39.0,44.0,253.0,255.0,0.259,1.535,18.309,21.512,1.5,889ca82cccdc9ebe,,K:\data\photo\0711\raw\DSC_5368.NEF
0711,raw,DSC_5371.NEF,1,0,False,ok,0.9684,8.477,11.746,15.507,16.099,15.507,-6.048,0.054,-5.939,15.0,20.0,252.0,244.0,0.034,0.624,4.894,4.963,1.5,3050ca9e8c8c8c8c,,K:\data\photo\0711\raw\DSC_5371.NEF
0711,raw,DSC_5375.NEF,8,-1,False,ok,0.9606,6.011,9.658,14.044,15.408,45.97,-3.772,0.416,-4.661,18.0,23.0,253.0,251.0,0.116,0.205,4.157,3.146,1.5,eb6bebcba585860e,,K:\data\photo\0711\raw\DSC_5375.NEF
0711,raw,DSC_5382.NEF,1,0,False,ok,0.9695,4.945,10.339,12.63,13.678,12.63,-3.877,-2.084,-2.254,11.0,12.0,253.0,231.0,0.458,0.202,4.042,0.113,1.5,86c6e4ace0e9d18d,,K:\data\photo\0711\raw\DSC_5382.NEF
0711,raw,DSC_5387.NEF,8,-1,False,ok,0.9824,9.865,11.984,14.345,14.799,31.973,-4.012,5.255,-7.321,6.0,7.0,203.0,185.0,1.234,3.29,0.0,0.0,1.5,ecbcbcf8f8b8e8b8,,K:\data\photo\0711\raw\DSC_5387.NEF
0711,raw,DSC_5398.NEF,8,-1,False,ok,0.9743,7.417,10.976,13.524,14.111,32.671,-3.479,2.907,-5.87,9.0,11.0,248.0,207.0,0.469,2.334,0.564,0.001,1.5,f0f0e0f2b0f490b0,,K:\data\photo\0711\raw\DSC_5398.NEF
0711,raw,DSC_5405.NEF,8,-1,False,ok,0.9666,10.131,13.392,16.507,17.354,42.601,-4.615,5.305,-7.292,21.0,27.0,253.0,236.0,0.025,0.019,6.435,0.31,1.5,dada9b99b3b3b0b2,,K:\data\photo\0711\raw\DSC_5405.NEF
0711,raw,DSC_5428.NEF,1,0,False,ok,0.9654,5.898,9.556,12.772,13.572,12.772,-5.828,0.908,-0.062,15.0,19.0,253.0,241.0,0.033,0.0,5.395,5.849,1.5,76ee634b76ba62f0,,K:\data\photo\0711\raw\DSC_5428.NEF
0711,raw,DSC_5429.NEF,1,0,False,ok,0.9667,4.4,8.916,12.564,13.4,12.564,-4.313,0.851,0.194,17.0,22.0,253.0,246.0,0.016,0.0,8.161,7.419,1.5,76ee654b763a76f0,,K:\data\photo\0711\raw\DSC_5429.NEF
0711,raw,DSC_5430.NEF,1,0,False,ok,0.9661,4.01,8.808,12.841,13.721,12.841,-3.879,1.005,-0.172,21.0,27.0,253.0,255.0,0.003,0.0,12.719,10.987,1.5,fe5ee54b563236f2,,K:\data\photo\0711\raw\DSC_5430.NEF
0711,raw,DSC_5434.NEF,1,0,False,ok,0.9576,3.398,9.152,13.424,14.47,13.424,-2.386,2.419,-0.013,24.0,28.0,253.0,251.0,0.006,0.0,13.541,13.381,1.5,7276fa67ae969ef2,,K:\data\photo\0711\raw\DSC_5434.NEF
0711,raw,DSC_5439.NEF,8,-1,False,ok,0.9705,1.717,6.738,8.714,9.0,44.364,-0.465,-0.369,1.611,28.0,28.0,253.0,241.0,0.012,0.002,13.198,0.152,1.5,e6e687d3939195b4,,K:\data\photo\0711\raw\DSC_5439.NEF
0711,raw,DSC_5443.NEF,1,0,False,ok,0.9663,3.114,7.701,10.831,11.462,10.831,-2.42,-0.911,1.734,19.0,21.0,253.0,218.0,0.037,0.015,3.938,0.0,1.5,f2f3c149d4f4d2f0,,K:\data\photo\0711\raw\DSC_5443.NEF
0711,raw,DSC_5445.NEF,8,-1,False,ok,0.9791,7.658,9.414,10.566,10.776,34.198,-7.044,-0.5,2.962,15.0,17.0,197.0,191.0,0.071,0.032,0.0,0.0,1.5,c7c7c7c39387a3a5,,K:\data\photo\0711\raw\DSC_5445.NEF
0711,raw,DSC_5470.NEF,1,0,False,ok,0.9696,5.075,9.327,11.986,12.484,11.986,-4.674,-0.716,1.841,16.0,17.0,253.0,224.0,0.051,0.429,5.257,0.0,1.5,e0e0e8ecc8f8f7f0,,K:\data\photo\0711\raw\DSC_5470.NEF
0711,raw,DSC_5482.NEF,1,0,False,ok,0.9483,3.721,8.378,11.906,12.725,11.906,2.473,-1.806,2.114,36.0,47.0,253.0,255.0,0.055,0.0,32.812,8.974,1.5,f0e8c871e5c080c0,,K:\data\photo\0711\raw\DSC_5482.NEF
0711,raw,DSC_5488.NEF,1,0,False,ok,0.9643,3.123,8.09,10.201,10.494,10.201,-2.448,-1.935,-0.119,31.0,39.0,253.0,238.0,0.0,0.012,10.436,0.009,1.5,387864a09840303c,,K:\data\photo\0711\raw\DSC_5488.NEF
0711,raw,DSC_5498.NEF,8,-1,False,ok,0.9623,2.791,6.52,8.85,9.429,36.473,0.496,-2.691,0.551,31.0,44.0,253.0,225.0,0.0,0.0,6.531,0.146,1.5,130515072d152d2d,,K:\data\photo\0711\raw\DSC_5498.NEF
0711,raw,DSC_5505.NEF,1,0,False,ok,0.9613,3.57,7.31,11.494,12.3,11.494,0.763,-3.321,1.064,24.0,24.0,253.0,246.0,0.01,0.0,16.06,3.299,1.5,988c084ce0901408,,K:\data\photo\0711\raw\DSC_5505.NEF
0711,raw,DSC_5506.NEF,1,0,False,ok,0.9616,3.485,7.257,11.39,12.157,11.39,0.834,-3.216,1.054,25.0,25.0,253.0,246.0,0.008,0.0,15.712,2.972,1.5,988c0870d0980008,,K:\data\photo\0711\raw\DSC_5506.NEF
0711,raw,DSC_5509.NEF,1,0,False,ok,0.9828,6.011,11.568,14.414,14.991,14.414,2.765,-2.243,4.844,25.0,26.0,253.0,244.0,0.059,0.0,44.087,15.248,1.5,6c4c707068686870,,K:\data\photo\0711\raw\DSC_5509.NEF
0711,raw,DSC_5510.NEF,1,0,False,ok,0.9829,6.223,11.451,14.338,14.883,14.338,2.851,-2.376,4.995,23.0,24.0,253.0,243.0,0.042,0.0,43.969,14.114,1.5,ecccf07068e86870,,K:\data\photo\0711\raw\DSC_5510.NEF
0711,raw,DSC_5515.NEF,1,0,False,ok,0.9679,6.935,11.242,12.771,13.135,12.771,2.65,-4.137,4.894,25.0,33.0,248.0,224.0,0.002,0.0,40.478,0.356,1.5,dce2c8ecc8e8f0f0,,K:\data\photo\0711\raw\DSC_5515.NEF
0711,raw,DSC_5522.NEF,1,0,False,ok,0.9802,7.121,11.579,13.707,14.176,13.707,3.19,-3.577,5.267,26.0,34.0,252.0,231.0,0.063,0.001,47.354,6.129,1.5,d8dce0d8d8d8f8f8,,K:\data\photo\0711\raw\DSC_5522.NEF
0711,raw,DSC_5524.NEF,1,0,False,ok,0.915,10.704,12.233,12.769,12.571,12.769,8.212,0.225,6.861,61.0,72.0,253.0,242.0,0.0,0.0,72.33,0.192,1.5,c8c8e8ecc8d8f0f0,,K:\data\photo\0711\raw\DSC_5524.NEF
0711,raw,DSC_5530.NEF,1,0,False,ok,0.9377,5.569,7.338,7.851,8.469,7.851,-2.798,2.344,4.206,18.0,19.0,236.0,201.0,0.088,0.03,0.206,0.0,1.5,e8f0f1f2d2c4e0f0,,K:\data\photo\0711\raw\DSC_5530.NEF
0711,raw,DSC_5531.NEF,1,0,False,ok,0.9345,5.398,7.303,7.796,8.409,7.796,-2.539,2.395,4.118,18.0,19.0,241.0,202.0,0.076,0.039,0.292,0.0,1.5,f0f1e1d2f2c4e0e0,,K:\data\photo\0711\raw\DSC_5531.NEF
0711,raw,DSC_5532.NEF,8,-1,False,ok,0.9561,3.473,7.639,9.542,10.359,30.393,-2.328,0.279,2.561,11.0,15.0,247.0,209.0,0.188,0.02,4.738,0.013,1.5,f8b0e0e0b0f8dcf8,,K:\data\photo\0711\raw\DSC_5532.NEF
0711,raw,DSC_5533.NEF,8,-1,False,ok,0.9572,3.489,7.75,9.587,10.398,29.926,-2.314,0.249,2.599,11.0,15.0,248.0,210.0,0.174,0.019,5.134,0.012,1.5,f8f8e0a0b0b8fcec,,K:\data\photo\0711\raw\DSC_5533.NEF
0711,raw,DSC_5534.NEF,8,-1,False,ok,0.9513,3.77,7.131,8.641,9.584,27.049,-2.147,0.845,2.981,16.0,17.0,242.0,205.0,0.03,0.001,1.895,0.009,1.5,f8f8f890d8d4c4f0,,K:\data\photo\0711\raw\DSC_5534.NEF
0711,raw,DSC_5551.NEF,1,0,False,ok,0.9631,3.962,8.352,10.275,10.84,10.275,-3.301,-1.173,1.851,13.0,15.0,221.0,199.0,0.083,0.038,1.909,0.0,1.5,68e0c8aae2f0e0e0,,K:\data\photo\0711\raw\DSC_5551.NEF
0711,raw,DSC_5560.NEF,1,0,False,ok,0.9595,2.725,7.934,10.424,10.884,10.424,-0.01,-1.597,2.208,24.0,31.0,240.0,210.0,0.0,0.003,11.068,0.002,1.5,6dccf0a1ecc0e0e0,,K:\data\photo\0711\raw\DSC_5560.NEF
0711,raw,DSC_5568.NEF,1,0,False,ok,0.967,4.696,8.406,10.078,10.486,10.078,-4.42,-0.588,1.473,11.0,14.0,214.0,198.0,0.143,0.084,0.04,0.0,1.5,e08cb262a2e0e0e0,,K:\data\photo\0711\raw\DSC_5568.NEF
0711,raw,DSC_5570.NEF,1,0,False,ok,0.9582,9.194,14.195,16.594,17.282,16.594,4.932,2.317,7.406,46.0,61.0,253.0,248.0,0.04,0.0,79.936,59.856,1.5,d4f0e8e8cce0f0f0,,K:\data\photo\0711\raw\DSC_5570.NEF
0711,raw,DSC_5584.NEF,1,0,False,ok,0.9675,4.841,9.443,12.224,12.844,12.224,3.39,-2.682,2.178,27.0,35.0,252.0,244.0,0.561,0.004,35.987,1.231,1.5,68e4ccdcd8ccc6c4,,K:\data\photo\0711\raw\DSC_5584.NEF
0711,raw,DSC_5585.NEF,1,0,False,ok,0.9685,4.932,9.483,12.274,12.872,12.274,3.404,-2.73,2.3,28.0,37.0,252.0,242.0,0.493,0.003,36.932,1.181,1.5,28e4ccccd8c2c2c6,,K:\data\photo\0711\raw\DSC_5585.NEF
0711,raw,DSC_5586.NEF,1,0,False,ok,0.9651,3.753,8.616,11.326,11.951,11.326,2.145,-2.633,1.597,25.0,33.0,252.0,231.0,0.384,0.013,26.048,0.404,1.5,28e4ccccd8c6c6c2,,K:\data\photo\0711\raw\DSC_5586.NEF
0711,raw,DSC_5591.NEF,1,0,False,ok,0.956,3.306,7.719,10.309,10.863,10.309,-0.815,-2.374,2.152,18.0,20.0,253.0,222.0,3.26,0.669,9.263,0.021,1.5,cccaccce7433469a,,K:\data\photo\0711\raw\DSC_5591.NEF
0711,raw,DSC_5594.NEF,1,0,False,ok,0.9566,3.885,8.273,11.006,11.68,11.006,-0.24,-3.11,2.315,22.0,24.0,252.0,222.0,4.327,0.967,14.179,0.038,1.5,d459cc8c6ca28e0e,,K:\data\photo\0711\raw\DSC_5594.NEF
0711,raw,DSC_5597.NEF,1,0,False,ok,0.9555,3.975,9.846,12.443,13.339,12.443,-2.949,-2.648,-0.313,16.0,17.0,248.0,208.0,7.532,4.262,3.057,0.006,1.5,34b4c4e6e4c9e33e,,K:\data\photo\0711\raw\DSC_5597.NEF
0711,raw,DSC_5601.NEF,1,0,False,ok,0.9535,3.189,10.111,12.621,13.737,12.621,-1.939,-2.314,-1.027,15.0,18.0,244.0,207.0,6.758,3.839,5.976,0.049,1.5,e88898ccc8d8b1c6,,K:\data\photo\0711\raw\DSC_5601.NEF
0711,raw,DSC_5602.NEF,1,0,False,ok,0.9528,3.081,10.134,12.735,13.935,12.735,-1.747,-2.317,-1.035,15.0,19.0,245.0,207.0,6.908,3.852,6.478,0.057,1.5,e898984cc8d891c6,,K:\data\photo\0711\raw\DSC_5602.NEF
0711,raw,DSC_5608.NEF,1,0,False,ok,0.964,4.231,10.989,13.132,13.948,13.132,-2.342,-2.962,1.909,13.0,14.0,243.0,204.0,14.642,4.236,4.571,0.009,1.5,f1ecccec58d02003,,K:\data\photo\0711\raw\DSC_5608.NEF
0711,raw,DSC_5612.NEF,1,0,False,ok,0.9678,4.887,8.905,11.229,11.934,11.229,2.205,-3.74,2.243,11.0,12.0,252.0,226.0,6.695,0.322,25.319,0.037,1.5,f1f0f5b194c7c1c3,,K:\data\photo\0711\raw\DSC_5612.NEF
0711,raw,DSC_5614.NEF,1,0,False,ok,0.9673,3.085,7.292,9.531,10.163,9.531,-2.061,-1.617,1.629,6.0,7.0,235.0,200.0,6.688,1.576,2.222,0.008,1.5,b9f0f5b5d4cec1e1,,K:\data\photo\0711\raw\DSC_5614.NEF
0711,raw,DSC_5617.NEF,1,0,False,ok,0.9655,1.389,7.376,10.039,10.755,10.039,-1.249,-0.607,0.007,13.0,14.0,250.0,216.0,0.118,0.068,4.235,0.033,1.5,50b09cb591f1c1d3,,K:\data\photo\0711\raw\DSC_5617.NEF
0711,raw,DSC_5620.NEF,1,0,False,ok,0.9697,4.472,7.674,10.467,11.207,10.467,-4.111,-0.675,1.626,11.0,14.0,234.0,203.0,0.1,0.026,0.147,0.0,1.5,d0e26049c8d0e0e0,,K:\data\photo\0711\raw\DSC_5620.NEF
0711,raw,DSC_5626.NEF,1,0,False,ok,0.9784,5.398,10.561,12.182,12.527,12.182,-3.41,-4.184,0.043,18.0,21.0,253.0,241.0,0.002,0.268,4.83,0.058,1.5,d8da96dc8686c290,,K:\data\photo\0711\raw\DSC_5626.NEF
0711,raw,DSC_5631.NEF,1,0,False,ok,0.9762,3.868,10.698,12.555,12.904,12.555,0.42,-2.824,2.608,33.0,39.0,253.0,255.0,0.0,0.0,32.686,3.393,1.5,e8e8a4ecc8c6d090,,K:\data\photo\0711\raw\DSC_5631.NEF
0711,raw,DSC_5642.NEF,8,-1,False,ok,0.9792,7.036,8.085,9.219,10.335,25.21,-6.142,0.248,3.423,11.0,13.0,164.0,163.0,0.463,0.581,0.0,0.0,1.5,f0f0e8cbcbeaf0f0,,K:\data\photo\0711\raw\DSC_5642.NEF
0711,raw,DSC_5647.NEF,8,-1,False,ok,0.9591,4.757,7.475,9.061,9.853,33.468,-4.221,0.049,2.194,11.0,12.0,214.0,190.0,0.315,0.319,0.076,0.0,1.5,c1c3b294a4d8d0e0,,K:\data\photo\0711\raw\DSC_5647.NEF
0711,raw,DSC_5648.NEF,8,-1,False,ok,0.9541,2.984,7.229,8.942,9.886,34.549,-2.215,-0.284,1.979,13.0,14.0,236.0,200.0,0.279,0.395,2.921,0.0,1.5,c3c3b2d4a4e8d8e0,,K:\data\photo\0711\raw\DSC_5648.NEF
0711,raw,DSC_5660.NEF,1,0,False,ok,0.9688,2.337,9.003,11.153,11.731,11.153,1.537,-0.872,1.53,23.0,28.0,253.0,233.0,0.005,0.003,19.296,0.03,1.5,80d0c2e4e4c5e6ec,,K:\data\photo\0711\raw\DSC_5660.NEF
0711,raw,DSC_5663.NEF,1,0,False,ok,0.9692,0.726,7.371,9.751,10.362,9.751,0.186,-0.396,0.579,19.0,21.0,253.0,224.0,0.061,0.054,5.938,0.047,1.5,981066c2c1c1c2e6,,K:\data\photo\0711\raw\DSC_5663.NEF
0711,raw,DSC_5680.NEF,1,0,False,ok,0.9634,6.09,9.757,12.665,13.16,12.665,4.212,2.474,3.636,42.0,53.0,253.0,255.0,0.0,0.0,54.847,13.811,1.5,5894f4e4e4f4f0f0,,K:\data\photo\0711\raw\DSC_5680.NEF
0711,raw,DSC_5681.NEF,1,0,False,ok,0.9605,5.891,9.425,12.267,12.758,12.267,3.934,2.48,3.616,46.0,57.0,253.0,255.0,0.0,0.0,58.373,21.753,1.5,5894b4e4e4c4f4f0,,K:\data\photo\0711\raw\DSC_5681.NEF
0711,raw,DSC_5694.NEF,1,0,False,ok,0.9648,4.657,9.719,12.251,12.736,12.251,3.076,-2.576,2.366,25.0,32.0,252.0,232.0,0.013,0.005,34.352,0.25,1.5,a8e8ea98c8d8c8f0,,K:\data\photo\0711\raw\DSC_5694.NEF
0711,raw,DSC_5701.NEF,1,0,False,ok,0.958,4.507,9.456,11.301,11.744,11.301,3.077,-2.563,2.068,24.0,31.0,251.0,223.0,0.036,0.029,31.565,0.043,1.5,e8e2e8e8cce8e0f0,,K:\data\photo\0711\raw\DSC_5701.NEF
0711,raw,DSC_5710.NEF,1,0,False,ok,0.9503,2.746,7.175,8.695,9.348,8.695,0.488,1.264,2.389,11.0,13.0,253.0,220.0,0.46,0.388,2.562,0.0,1.5,f8ecece8c4e4e0e1,,K:\data\photo\0711\raw\DSC_5710.NEF
0711,raw,DSC_5713.NEF,1,0,False,ok,0.9559,2.332,7.136,8.966,9.469,8.966,0.415,0.41,2.258,12.0,13.0,253.0,226.0,0.183,0.149,6.105,0.001,1.5,f8e8ececd0d2e4c1,,K:\data\photo\0711\raw\DSC_5713.NEF
0711,raw,DSC_5714.NEF,1,0,False,ok,0.9547,2.406,7.159,9.019,9.526,9.019,0.381,0.309,2.355,12.0,13.0,253.0,227.0,0.302,0.319,6.291,0.0,1.5,f8f8ececc8b2e2e5,,K:\data\photo\0711\raw\DSC_5714.NEF
0711,raw,DSC_5715.NEF,1,0,False,ok,0.9536,2.568,7.267,9.071,9.588,9.071,0.74,0.288,2.442,12.0,13.0,253.0,228.0,0.393,0.393,8.387,0.003,1.5,f8f8ececc8b2c2e1,,K:\data\photo\0711\raw\DSC_5715.NEF
0711,raw,DSC_5717.NEF,1,0,False,ok,0.9583,3.126,7.619,9.29,9.661,9.29,1.689,-0.178,2.624,14.0,15.0,253.0,234.0,0.313,0.234,15.191,0.119,1.5,f8e8ececcc84b19e,,K:\data\photo\0711\raw\DSC_5717.NEF
0711,raw,DSC_5718.NEF,1,0,False,ok,0.964,2.256,8.047,9.589,9.812,9.589,-0.685,-0.877,1.962,23.0,29.0,253.0,228.0,0.214,0.507,13.505,0.0,1.5,e4c48e86e42460f8,,K:\data\photo\0711\raw\DSC_5718.NEF
0711,raw,DSC_5719.NEF,1,0,False,ok,0.9664,2.255,8.108,9.639,9.81,9.639,-0.345,-0.722,2.109,25.0,31.0,253.0,230.0,0.122,0.361,16.592,0.0,1.5,ecce8e8c2c6471f8,,K:\data\photo\0711\raw\DSC_5719.NEF
0711,raw,DSC_5722.NEF,1,0,False,ok,0.9518,2.418,8.008,9.537,9.713,9.537,-1.475,0.371,1.88,26.0,31.0,253.0,223.0,0.511,0.991,8.557,0.0,1.5,e8cccece4c486872,,K:\data\photo\0711\raw\DSC_5722.NEF
0711,raw,DSC_5729.NEF,8,-1,False,ok,0.9555,3.944,7.122,8.978,10.294,24.256,-2.7,0.796,2.762,22.0,30.0,244.0,205.0,0.066,0.148,1.04,0.0,1.5,f0f0f4d4c6e8f8f0,,K:\data\photo\0711\raw\DSC_5729.NEF
0711,raw,DSC_5734.NEF,8,-1,False,ok,0.9483,2.215,7.175,9.491,10.435,29.257,-0.752,0.246,2.069,30.0,39.0,253.0,224.0,0.039,0.056,7.596,0.004,1.5,f9e8e9f7f0d8c8f0,,K:\data\photo\0711\raw\DSC_5734.NEF
0711,raw,DSC_5735.NEF,8,-1,False,ok,0.9477,2.417,7.092,9.409,10.309,28.895,-1.056,0.258,2.158,30.0,38.0,253.0,223.0,0.024,0.027,6.806,0.004,1.5,f9f8e9f5d6d0c8d8,,K:\data\photo\0711\raw\DSC_5735.NEF
0711,raw,DSC_5752.NEF,1,0,False,ok,0.9145,3.834,7.6,8.448,8.817,8.448,3.344,0.737,1.725,27.0,28.0,252.0,222.0,0.034,0.066,15.496,0.0,1.5,b8ac9cccc8f8f8f0,,K:\data\photo\0711\raw\DSC_5752.NEF
0711,raw,DSC_5758.NEF,6,1,False,ok,0.9243,2.589,7.143,8.57,9.445,20.388,0.667,1.886,1.643,33.0,38.0,253.0,223.0,0.019,0.031,7.589,0.006,1.5,e0a8a8a8d8d0e0e0,,K:\data\photo\0711\raw\DSC_5758.NEF
